year,als,auv,aux,bea,bor,bur,cha1,cha2,gai,ger,hlv,idf,jur,lan,llv,lux,mar,nit,nlo,nrv,sav,spa,slo,srv,swi,vse,vpc
1803,49.028985507246375,NA,33,NA,25.202531645569618,30.339500624219724,20.583333333333336,NA,NA,53,25,29,26,NA,44.121212121212125,NA,NA,49,35,24,NA,NA,26.991666666666667,NA,44.503037131380424,NA,18
1804,48.028985507246375,40.60027322404372,31,NA,14.215189873417721,30.52080808080808,25.934210526315788,NA,NA,41,33,27,45.3187134502924,NA,37.121212121212125,NA,NA,47,35,33,NA,NA,24.98333333333333,32.51020408163265,40.31951219512195,NA,25
1805,58.36231884057971,51.60027322404372,51,NA,22.202531645569618,48.88444444444444,45.583333333333336,NA,NA,48,43,44.45945945945946,56.8187134502924,NA,58.121212121212125,NA,NA,54,52,45,NA,NA,53.84444444444445,43.51020408163265,55.06363636363636,NA,30
1806,39.028985507246375,45,29,NA,20.202531645569618,29.591419816138917,23.550438596491226,31.967857142857138,NA,42,28,18.692307692307693,36.8187134502924,NA,37.121212121212125,NA,NA,47,36,36,NA,NA,31.844444444444445,38.255102040816325,41.639024390243904,NA,24
1807,41.028985507246375,31.60027322404372,28,NA,11.341772151898734,25.339500624219724,22.967105263157894,NA,NA,43.5,23,21.45945945945946,20.8187134502924,NA,33.121212121212125,NA,NA,42,38,30,NA,NA,24.491666666666667,28,29.703905258705767,NA,22
1808,46.028985507246375,50.91666666666667,33,NA,13,30.02080808080808,29.975225225225223,NA,NA,44,27,23.45945945945946,39.6374269005848,NA,33.121212121212125,NA,NA,49,33,30,NA,NA,27,40,42.166146540027135,NA,18
1809,51.86231884057971,58.67213114754098,45,NA,28.744751784132916,47.339500624219724,43.96710526315789,NA,NA,48,NA,32,57.634098065677016,NA,52.121212121212125,NA,NA,53,44,46,NA,NA,46.91388888888889,48.67615467239527,60,NA,33
1810,51.028985507246375,48.252732240437155,38,NA,19.331171537219348,33.02080808080808,33.583333333333336,NA,NA,49,26,31.45945945945946,38,NA,45.121212121212125,NA,NA,52,50,31,NA,NA,36.84444444444445,32.51020408163265,46.51872142179277,NA,21
1811,34.028985507246375,24.132075471698116,19,NA,13.215189873417721,15.52080808080808,11.550438596491228,NA,NA,33,22,16,17.630769230769232,NA,29.12121212121212,NA,NA,32,19,23,NA,NA,25.98333333333333,20.510204081632654,32.356550580431175,NA,28
1812,52.028985507246375,53.67213114754098,45,NA,21.341772151898734,40.02080808080808,37.16666666666667,NA,NA,57,49,35.45945945945946,46.63076923076923,NA,51.121212121212125,NA,NA,52,47,42,NA,NA,38.41388888888889,36.6304347826087,53.916211245401996,NA,35
1813,49.028985507246375,53.06603773584906,44,NA,34.21518987341772,42.339500624219724,42.39189189189189,NA,NA,56,48,34.3433660933661,54.6374269005848,NA,55.121212121212125,NA,NA,50,53,35,NA,NA,39.983333333333334,35.57142857142857,55.639024390243904,NA,NA
1814,48.028985507246375,36.938586755456896,39.5,NA,29.21518987341772,37.76888888888889,34.93421052631579,NA,NA,NA,42,35.34615384615385,46.6374269005848,NA,53.121212121212125,NA,NA,48,NA,42,NA,NA,39.983333333333334,41.631578947368425,54.75297242600556,NA,NA
1815,38.028985507246375,40,60,NA,25.21518987341772,23.591419816138917,30.765625,NA,NA,NA,34,26.346153846153847,32.8187134502924,NA,41.121212121212125,NA,NA,48,41,30,NA,NA,32,26.63157894736842,40.51872142179277,NA,NA
1816,54.028985507246375,65.74509803921569,54,NA,57.21518987341772,51.52080808080808,55,NA,NA,NA,58,52.229729729729726,66.80680868838763,NA,65.12121212121212,NA,NA,59,55,61,NA,NA,69.98333333333333,49.4296875,71.15046224961479,NA,65.1
1817,46.028985507246375,52.21680327868853,43,NA,33.21518987341772,43.591419816138924,45.466145833333336,NA,NA,53,42,39.8433660933661,49.30347985347986,NA,52.72121212121212,NA,NA,47,52,37,NA,NA,56.983333333333334,33,49.53181818181818,NA,46.099999999999994
1818,34.028985507246375,37.8,25,NA,16.193311454914806,26.591419816138917,18.900438596491227,NA,NA,44,22.5,19.72972972972973,30,NA,30.721212121212123,NA,NA,49,33,33,NA,NA,28,32.6304347826087,39.503037131380424,NA,22.099999999999998
1819,40.028985507246375,39.86046511627907,34,NA,21.213887586602084,27.591419816138917,29.166666666666668,NA,NA,42,36,26.843366093366093,34,NA,43.72121212121212,NA,NA,43,41,33,NA,NA,26.98333333333333,29.510204081632654,42.76878612716763,NA,28.4625
1820,42.028985507246375,46.745098039215684,41,NA,27.21518987341772,42.339500624219724,37.86666666666667,NA,NA,54,33.5,33.57588357588358,48.63076923076923,NA,53.121212121212125,NA,NA,48,46,32,NA,NA,30.41388888888889,25.27777777777778,47.72222222222222,NA,32.4625
1821,49.028985507246375,53.612841530054645,48.5,NA,33.21518987341772,48.52080808080808,42.325225225225225,NA,NA,60,43,44.11363636363637,56.315384615384616,NA,58.121212121212125,NA,NA,54,49,35,NA,NA,50.99166666666667,39,60.15046224961479,NA,42.4625
1822,2.695652173913043,9.09045919266702,2.5,NA,-5.7717091212168725,4.020808080808081,0.05043859649122773,-13.032142857142862,NA,25,-1,0.4597902097902118,9.630769230769232,NA,16.12121212121212,NA,NA,24,9,9,NA,NA,3,12,15.670731707317074,NA,-0.03750000000000098
1823,50.028985507246375,50.706989247311824,45.5,NA,36.55918893577123,45.02080808080808,41.47522522522523,NA,NA,55,43,36,54.48809523809524,NA,57.121212121212125,NA,NA,53,50,43,NA,NA,35.91388888888889,34.31578947368421,52.06363636363636,NA,40
1824,44.528985507246375,52.251400560224084,46,NA,33.61150179715578,43.591419816138924,42.39189189189189,NA,NA,51,42,41,52.63076923076923,NA,51.72121212121212,NA,NA,44,49,42,NA,NA,46.41388888888889,43.07031943212068,46.670731707317074,NA,39.07529069767442
1825,36.028985507246375,30,22.5,NA,9.717188540972675,21.02080808080808,21.466145833333336,13.967857142857138,NA,47,19,15,29.745454545454542,NA,24.721212121212123,NA,NA,43,34,12,NA,NA,23.491666666666667,26.5,39.03181818181818,NA,8.075290697674419
1826,31.028985507246375,46.99159663865546,32,NA,18.45939469708807,33.38444444444444,27.466145833333336,23.14642857142857,NA,49,31,24.075883575883577,41,NA,35.121212121212125,NA,NA,47,39,31,NA,NA,32,31.842105263157894,40.01872142179277,NA,22.57529069767442
1827,35.028985507246375,41.86046511627907,32.5,NA,18.45939469708807,30.02080808080808,23.3828125,25.64642857142857,NA,41,27,24.575883575883577,34,NA,35.72121212121212,NA,NA,47,36,31,NA,NA,31,27.07142857142857,40.670731707317074,NA,23.4125
1828,36.028985507246375,40.67213114754098,36,NA,15.278481012658228,34.38444444444444,29.083333333333336,23.64642857142857,NA,47,32,28.575883575883577,37.6374269005848,NA,41.72121212121212,NA,NA,43,50,25,NA,NA,30.913888888888888,21.12406015037594,37.657584172162444,NA,28.4625
1829,34.028985507246375,51.8,44,NA,25.303445850914215,43.339500624219724,38.77470439189189,37.64642857142857,NA,51,43,36.11363636363637,48.6374269005848,NA,51.72121212121212,NA,NA,46,51,35,NA,NA,46.983333333333334,37.10526315789474,50.453840553330906,NA,37.212790697674414
1830,24.028985507246375,35.67213114754098,32,NA,15.639969786945867,30.02080808080808,26.467105263157894,33.64642857142857,NA,46,28,28.843366093366093,40.633333333333326,NA,48.121212121212125,NA,NA,43,41,27,NA,NA,30.844444444444445,25.3265306122449,43.055073995771664,NA,31.57529069767442
1831,40.028985507246375,43.833333333333336,27.5,NA,13.449106631244458,30.02080808080808,28.016666666666666,33.14642857142857,NA,NA,24,22.843366093366093,39.633333333333326,NA,36.121212121212125,NA,NA,50,41,25,NA,NA,37.84444444444445,25.105263157894736,45.06363636363636,NA,24.9625
1832,47.028985507246375,42.575648907103826,35.5,NA,20.493559848989563,36.02080808080808,34,27.146428571428572,NA,NA,32.5,34.729729729729726,45.315384615384616,NA,51.121212121212125,NA,NA,47,55,39,NA,NA,37.983333333333334,34.6,47.4076488775373,NA,32.07529069767442
1833,24.028985507246375,43.132075471698116,32.5,NA,20.650257852789508,29.52080808080808,25.934210526315788,26.646428571428572,NA,NA,29,22.843366093366093,37.24545454545454,NA,39.72121212121212,NA,NA,51,35,31,32,NA,30,25.871428571428574,41.003037131380424,NA,30.212790697674418
1834,10.862318840579709,32.30278157774738,22,NA,8.993559848989563,17.02080808080808,18.39189189189189,14.146428571428569,NA,NA,17.5,15.343366093366095,26.815384615384616,NA,31.12121212121212,NA,NA,39,31,20,23,NA,22.98333333333333,26.00111607142857,28.335365853658537,NA,20.4625
1835,39.028985507246375,50.58064516129032,38,NA,23.993559848989563,37.02080808080808,36.89189189189189,30.14642857142857,NA,NA,37,28.843366093366093,41.63538011695906,NA,40.72121212121212,NA,NA,49,48,31,46,NA,36.84444444444445,38.6,45.954009921455146,NA,32.16279069767442
1836,39.528985507246375,50.99159663865546,36,NA,23.778481012658226,38.02080808080808,34.93421052631579,26.64642857142857,NA,NA,31.5,30.575883575883577,46.562121212121205,NA,40.121212121212125,NA,NA,50,47,38,43,NA,40.983333333333334,32.74490489130435,46.157584172162444,NA,33.55
1837,47.528985507246375,49.627656344869465,40.5,NA,25.78811793509402,40.91011235955057,37.765625,29.646428571428572,NA,NA,36.5,35.69230769230769,48.13538011695906,NA,48.72121212121212,NA,NA,48,49,37,46,NA,37.91388888888889,34.29365079365079,49,NA,33.325581395348834
1838,37.028985507246375,48.30013661202186,41,NA,29.278481012658226,38.91011235955057,40.16666666666667,34.96785714285714,NA,NA,43.5,40.959790209790214,46.81666666666666,NA,48.121212121212125,NA,NA,48,47,36,42,NA,43.91388888888889,37.44444444444444,49.26865671641791,NA,45.05
1839,NA,41.53971994535519,30.5,NA,26.278481012658226,31.76888888888889,26,21.39642857142857,NA,NA,30.5,27.575883575883577,43.062121212121205,NA,40.121212121212125,NA,NA,39,39,32,40,NA,33.41388888888889,34.08333333333333,40.75297242600556,NA,34.825
1840,NA,40.82838070628769,27.5,NA,18.556850988230067,25.910112359550563,25,23.967857142857138,NA,NA,22.5,17.846153846153847,34.633333333333326,NA,41.121212121212125,40,NA,42,38,26,39,NA,29.41388888888889,31.444444444444443,40.52325581395348,41,23.212790697674418
1841,NA,42.35636031649422,31.5,NA,19.278481012658226,27,29.466145833333336,21.39642857142857,NA,NA,32.5,27.575883575883577,37.704914004914,NA,47.121212121212125,35,NA,41,37.538709677419355,27,42,NA,29.98333333333333,27.143274853801167,37.454009921455146,43,34.05
1842,NA,38.459016393442624,23,NA,21.842110746470805,19.272727272727273,15.391891891891891,13.325,NA,NA,21,18.343366093366093,27.6,NA,34.121212121212125,37,NA,38,26.78238583410997,20,34,NA,16.913888888888888,28.26068376068376,31.9076488775373,38.5,20.712790697674418
1843,39.69565217391305,56.60027322404372,47,NA,36.27215189873418,46.91011235955057,41.16666666666667,36.68214285714285,NA,NA,40,39.959790209790214,52.6374269005848,NA,59.121212121212125,54,NA,55,49.625,38,54,NA,49,39.84210526315789,53.61864406779661,46.5,49.05
1844,46.69565217391305,35.56603773584906,25.5,NA,14.778481012658228,23.272727272727273,25.765625,23.682142857142853,NA,NA,20,23.346153846153847,37.07342342342342,NA,33.121212121212125,45,NA,40,37,23,39,NA,28.413888888888888,28.21428571428571,40.15487804878049,44.5,19.662790697674417
1845,29.695652173913043,55.7962962962963,40,NA,38.05685098823007,37.48837209302326,38,31.682142857142853,NA,NA,45,39.459790209790214,50.63076923076923,NA,57.121212121212125,34,NA,53,46.625,32,51,NA,48.84444444444445,37.07692307692308,50.11864406779661,44,46.712790697674414
1846,NA,29.796296296296298,14,NA,14.278481012658228,12.768888888888888,10,8.825,NA,NA,14,13.075883575883577,26.56083916083916,NA,27.12121212121212,29,NA,28,21.525,14,24,NA,20.844444444444445,22.591093117408906,29.454009921455146,36,16.4125
1847,34.69565217391305,39.46841851494696,35,NA,25.341772151898734,35.76888888888889,31,28.825,NA,NA,30,30.959790209790214,43.633333333333326,NA,44.56060606060606,55,NA,48,41.7027027027027,28,43,NA,38.84444444444445,26.824175824175825,43.04651162790697,40,36.4625
1848,35.528985507246375,41,32,NA,19.771929824561404,30.272727272727273,27.765625,22.182142857142857,NA,NA,27,26.846153846153847,43.513513513513516,NA,40.56060606060606,44,NA,46,41.7027027027027,26,41,NA,35.84444444444445,27.125,40.26865671641791,38,30.57529069767442
1849,32.528985507246375,40.955113192818104,33,NA,21,27.272727272727273,32,23.682142857142853,NA,NA,31,30.692307692307693,44.490909090909085,NA,38.06060606060606,56,NA,35,41.4,25,33,NA,34.84444444444445,29,38.23728813559322,41.5,25.549999999999997
1850,33.69565217391305,51.54928017718716,40.5,NA,29.21518987341772,36.76888888888889,39.16666666666667,24.324999999999996,NA,NA,43.5,33.07588357588358,50.93589743589743,NA,45.06060606060606,NA,NA,54,45.7027027027027,37,45,NA,46,34,49.46969421186749,40,34.4625
1851,39.528985507246375,51.62638815441565,40,NA,26.86203573475018,35.76888888888889,38.765625,28.753571428571426,NA,NA,38.5,39.3433660933661,52.752564102564094,NA,50.56060606060606,75,NA,52,50,38,51,NA,50.983333333333334,38.125,52.04651162790697,39,38.212790697674414
1852,41.86231884057971,46.23958333333333,36.5,NA,24.341772151898734,25.339500624219724,37.16666666666667,23.03928571428571,NA,NA,32,27.22727272727273,42.69265419265419,NA,40.56060606060606,55,NA,48,43,27,43,NA,36,34.53846153846154,40.26865671641791,35.5,34.4625
1853,42.528985507246375,57.132075471698116,40.5,NA,39.21518987341772,35.52080808080808,35.47522522522523,29.182142857142853,NA,NA,45.5,34.959790209790214,54.572141372141374,NA,61.56060606060606,59,NA,NA,42.625,38,50,NA,48.84444444444445,39.44444444444444,51.48228043143297,38,50.16279069767442
1854,48.028985507246375,48.002380952380946,39.5,NA,35,28.091419816138917,30.358997155049785,29.825,NA,NA,35,37.61363636363637,45.77612612612612,NA,54.56060606060606,64,NA,NA,38.8625,25,35,NA,36.91388888888889,25.53846153846154,41.04651162790697,45,39.16279069767442
1855,45.028985507246375,51.26629813191003,38,NA,36.771929824561404,35.27272727272727,32.97522522522523,27.03928571428571,NA,NA,41.5,35.459790209790214,48.93589743589743,NA,50.06060606060606,52,NA,58,43.851351351351354,31,40,NA,38,29.125,47.72727272727273,36,39.66279069767442
1856,47.028985507246375,48.56258549931601,36.5,NA,29.90909090909091,32.62863049095607,36.34991776315789,26.825,NA,NA,33,31.959790209790214,49.752564102564094,NA,44.06060606060606,64,NA,33,47.93103448275862,30,42,NA,46,35,47.26865671641791,40,31.4625
1857,24.028985507246375,37.39814814814815,22,NA,19,20.910112359550563,22.083333333333336,15.253571428571423,NA,NA,24,19.692307692307693,36.61538461538461,NA,34.56060606060606,39,NA,27,33.163709677419355,23,38,NA,21,32.07692307692308,39.23728813559322,41,25.07529069767442
1858,39.11231884057971,28.27069716775599,22,NA,20,20.272727272727273,21.083333333333336,16.253571428571426,NA,NA,30.5,19.22727272727273,36.69265419265419,NA,32.56060606060606,44,NA,25,31.338709677419356,20,31,NA,26.98333333333333,24.444444444444443,36,38,23.07529069767442
1859,28.61231884057971,31.828380706287685,23,NA,21.954545454545453,21,18.933333333333334,20.324999999999996,NA,NA,22.5,19,33.9180470793374,NA,31.060606060606062,36,NA,NA,30.151209677419356,26,34,NA,23.98333333333333,23.911764705882355,35.72727272727273,42,23.4125
1860,41.69565217391305,50.238095238095234,45,NA,28,36.76888888888889,37.81614583333334,34.753571428571426,NA,NA,47,42.69230769230769,57.19265419265419,NA,57.56060606060606,NA,NA,NA,47.4,34,46,NA,49.983333333333334,34.44444444444444,52.31951219512195,35,41.16279069767442
1861,37.028985507246375,35.766666666666666,29,NA,21.771929824561404,26.12863049095607,24.583333333333336,21.253571428571423,NA,NA,26.5,23.692307692307693,38.90674486803519,NA,38.56060606060606,51,NA,NA,35.65120967741936,25,40,NA,29.98333333333333,28.698529411764703,35.38689217758985,31,25.662790697674417
1862,20.028985507246375,33.64705882352941,25,NA,19,21.880549682875262,25.866666666666667,18.253571428571426,NA,NA,30,24.692307692307693,36.25675675675676,NA,39.06060606060606,51,NA,16,33.025,25,29,NA,25.991666666666667,22.53846153846154,33.4076488775373,37,26.212790697674418
1863,36.028985507246375,38.132075471698116,32,NA,23.096603635984764,20.910112359550563,28.316145833333334,25.46785714285714,NA,NA,31,24.692307692307693,44.43589743589743,NA,38.06060606060606,56,NA,25,43.2,21,35,NA,20.991666666666667,22.512222222222224,35.454009921455146,32,23.662790697674417
1864,42.028985507246375,38.41918423106948,29,NA,17.21518987341772,25.488372093023255,31.765625,22.182142857142853,NA,NA,25,26,45.072141372141374,NA,35.06060606060606,55,NA,40,42.7027027027027,22,36,NA,37.99166666666667,20.0625,40.9076488775373,32,20.325581395348838
1865,18.028985507246375,17.53971994535519,11,NA,6.152159191540335,10.272727272727273,6.765625,1.1464285714285687,NA,NA,15,9.346153846153847,25.935897435897434,NA,20.060606060606062,39,NA,26,13.038709677419355,10,21,NA,13,21.60096153846154,25.858621667612024,32,13
1866,38.11231884057971,40.71939890710382,32,NA,20.771929824561404,27,32,27.28928571428571,NA,NA,34.5,29.52857142857143,47.31666666666666,NA,44.06060606060606,56,NA,45,40.8125,20,33,NA,37.49166666666667,29.125,45.953840553330906,35,27.662790697674417
1867,37.028985507246375,39.238095238095234,31.5,NA,18.341772151898734,27.76888888888889,25.765625,26.825,NA,NA,35,32.528571428571425,49.25128205128205,NA,49.56060606060606,58,NA,37,36.7,20,38,NA,32.49166666666667,20.125,41.25297242600556,35,31
1868,17.86231884057971,34.27069716775599,12,NA,6.40730322446214,14,9.466145833333334,11.110714285714284,NA,NA,18,9.113636363636365,31.18135198135198,NA,32.56060606060606,31,NA,35,14.16385135135135,15,22,NA,15.491666666666665,17.125,24.35,32,14
1869,30.61231884057971,34.56603773584906,24.5,NA,14.938167421993,21.76888888888889,24,23.753571428571423,NA,NA,26,27,39.774844074844076,NA,49.06060606060606,55,NA,34,36.851351351351354,25,30,NA,28.491666666666667,17.28472222222222,37.7,38.5,16
1870,23.028985507246375,27.719398907103823,15,NA,10.215189873417721,21.02080808080808,11.934210526315788,11.539285714285711,NA,NA,12,15.692307692307693,33.77612612612612,NA,28.560606060606062,47,NA,33,32.8625,17,22,NA,26.413888888888888,17.125,32.72727272727273,32,14
1871,43.278985507246375,36.33606557377049,32,NA,22.21518987341772,35.27272727272727,33,27.967857142857138,NA,NA,33,30.843366093366093,49.45945945945946,NA,43.56060606060606,50,NA,48,43.20120967741936,27,52,NA,43.99166666666667,20.125,42.7,38,25
1872,37.028985507246375,40.86617434787092,29,NA,25.771929824561404,29.488372093023255,31.934210526315788,24.253571428571423,NA,NA,28,27.692307692307693,45.235897435897435,NA,47.56060606060606,44,NA,46,43.7027027027027,32,39,NA,37.49166666666667,22.125,41.26865671641791,34,34
1873,36.028985507246375,38.627656344869465,33,NA,22.771929824561404,29.839500624219724,31.765625,28.682142857142853,NA,NA,26,30.692307692307693,45.961290322580645,NA,46.06060606060606,57,NA,36,43,24,41,NA,33.49166666666667,22.125,39.72727272727273,36,32
1874,28.028985507246375,38.221677559912855,17.5,NA,15,19.488372093023255,25,16.682142857142853,NA,NA,21.5,21,41.40674486803519,NA,34.06060606060606,45,NA,42,33.83870967741936,23,33,NA,31,20.125,35.26865671641791,35.5,2
1875,31.028985507246375,42.28148148148148,25,NA,23.21518987341772,24.839500624219724,33.93421052631579,21.253571428571423,NA,NA,31.5,27,43.06416799574694,NA,45.56060606060606,53,NA,45,37.83870967741936,20,37,NA,25,18.125,33.04651162790697,30,29
1876,41.028985507246375,42.62291666666667,34.5,NA,28.99989581705472,35.62863049095607,29.166666666666668,26.825,NA,NA,31.5,30.874725274725275,49.07547020704916,NA,37.06060606060606,54,NA,50,45.7027027027027,34,47,NA,44.983333333333334,21.125,45.26865671641791,36,32
1877,42.028985507246375,38,31.5,NA,26,35.62863049095607,31,27.396428571428565,NA,NA,32.5,32.227272727272734,47.07547020704916,NA,43.06060606060606,58,NA,48,34.625,25,43,NA,40.983333333333334,19.125,44.04651162790697,32,34
1878,34.028985507246375,38.46909153005464,34,NA,24,35.02080808080808,32.16666666666667,24.253571428571423,NA,NA,36.5,30.692307692307693,51.07342342342342,NA,52.56060606060606,57,NA,45,42.4,25,56,NA,41.983333333333334,19.125,46.670731707317074,35,NA
1879,46.028985507246375,48.234213721918636,48.5,NA,44.21518987341772,47.48837209302326,41.86666666666667,37.825,NA,NA,50.5,53,53.513513513513516,NA,70.56060606060606,49,NA,50,46.7027027027027,NA,58,NA,53.84444444444445,22.125,51.7,40,NA
1880,41.028985507246375,NA,NA,NA,22.64896021699819,29.910112359550563,NA,22.53928571428571,NA,NA,NA,27,40,NA,63,53,NA,41,34,NA,NA,NA,NA,30.125,40.453840553330906,38,NA
1881,25.778985507246375,NA,NA,NA,21.14896021699819,27.272727272727273,NA,22.625,NA,NA,NA,26,NA,NA,34,47,NA,40,36,NA,NA,NA,NA,19.37771739130435,35.453840553330906,NA,NA
1882,36.028985507246375,NA,NA,NA,25.148960216998187,34.88444444444444,NA,33.825,NA,NA,NA,39,NA,NA,48,56,NA,36,46,NA,NA,NA,NA,33.37771739130435,43.453840553330906,NA,NA
1883,35.028985507246375,NA,NA,NA,29.648960216998187,36.76888888888889,NA,25.891666666666666,NA,NA,NA,38,NA,NA,44,52,NA,52,40,NA,NA,NA,NA,35.57142857142857,41.953840553330906,NA,NA
1884,31.028985507246375,NA,NA,NA,25.148960216998187,30.272727272727273,NA,22.825,NA,NA,NA,29,NA,NA,40,52,NA,38,33,NA,NA,NA,NA,30.125,32.453840553330906,25,NA
1885,30.278985507246375,NA,NA,NA,26.148960216998187,25.76888888888889,NA,22.958333333333332,NA,NA,NA,28,NA,NA,42,55,NA,NA,NA,NA,NA,NA,NA,38.919973544973544,34.953840553330906,22.5,NA
1886,29.028985507246375,NA,NA,NA,24.64896021699819,28.910112359550563,NA,22.891666666666666,NA,NA,NA,30,NA,NA,50,53,NA,NA,NA,NA,NA,NA,NA,29.348214285714285,38.953840553330906,17.5,NA
1887,27.028985507246375,NA,NA,NA,24.648960216998187,28.910112359550563,NA,26.891666666666666,NA,NA,NA,33,NA,NA,47,54,NA,NA,NA,NA,NA,NA,NA,26.19345238095238,33.953840553330906,25,NA
1888,NA,NA,NA,NA,32.14896021699819,33.19924222628691,NA,30.39166666666667,NA,NA,NA,41,49.87179487179487,NA,50,55,NA,NA,NA,NA,NA,NA,NA,35.68961038961039,40.453840553330906,29,NA
1889,23.028985507246375,NA,NA,NA,35.64896021699819,25.091419816138917,NA,12.391666666666667,NA,NA,NA,23,44.56923076923077,NA,44,45,NA,NA,NA,NA,NA,NA,NA,27.6304347826087,42.953840553330906,NA,NA
1890,37.028985507246375,NA,NA,NA,31.14896021699819,29.880549682875262,NA,29.89166666666667,NA,NA,NA,36,54.87179487179487,NA,50,53,NA,NA,NA,NA,NA,NA,NA,47.57142857142857,41.453840553330906,NA,NA
1891,43.028985507246375,NA,NA,NA,34.64896021699819,38.69924222628691,NA,38.95833333333333,NA,NA,NA,45,57.961290322580645,NA,51,63,NA,NA,NA,NA,NA,NA,NA,36.44947665056361,40.953840553330906,NA,NA
1892,NA,NA,NA,13,17.64896021699819,23.02080808080808,NA,16.958333333333332,NA,NA,NA,24,33.85,NA,33,40,NA,NA,NA,NA,NA,NA,NA,32.70151515151515,26.953840553330906,NA,NA
1893,14.528985507246375,NA,NA,-6,-12.351039783001811,-0.9791919191919192,NA,-2.175,NA,NA,NA,7,23.6,NA,11,33,NA,NA,NA,NA,NA,28,NA,29.57142857142857,22.453840553330906,NA,NA
1894,NA,NA,NA,15,28.148960216998187,30.272727272727273,NA,25.391666666666666,NA,NA,NA,31,44.85,NA,49,58,NA,NA,NA,NA,NA,39,NA,35.57142857142857,37.453840553330906,NA,NA
1895,NA,NA,NA,15,21.14896021699819,24.272727272727273,NA,17.891666666666666,NA,NA,NA,23,32.6,NA,41,52,NA,NA,NA,NA,NA,38,NA,32.807792207792204,26.953840553330906,20,NA
1896,NA,NA,NA,24,16.14896021699819,27.76888888888889,NA,23.825,NA,NA,NA,21,35.1,NA,28,50,NA,NA,NA,NA,NA,42,NA,33.807792207792204,35.953840553330906,NA,NA
1897,NA,NA,NA,19,15.648960216998189,21.272727272727273,NA,15.958333333333336,NA,NA,NA,27,29.6,NA,39,50,NA,NA,NA,NA,NA,27,NA,32.57142857142857,19.953840553330906,20,NA
1898,NA,NA,NA,26,20.14896021699819,31.272727272727273,NA,38.391666666666666,NA,NA,NA,40,32.6,NA,47,56,NA,NA,NA,NA,NA,42,NA,30.719113495200453,38.953840553330906,NA,NA
1899,36.028985507246375,NA,NA,19,21.148960216998187,26.76888888888889,NA,23.891666666666666,NA,NA,NA,21,39,NA,36,55,NA,NA,NA,NA,NA,25,NA,30.957792207792203,28.453840553330906,NA,NA
1900,35.028985507246375,NA,NA,18,18.14896021699819,28.76888888888889,NA,17.958333333333336,NA,NA,NA,23,NA,NA,33,38,NA,NA,NA,NA,NA,32,NA,36.6304347826087,29.953840553330906,NA,NA
1901,24.028985507246375,NA,NA,10,10.648960216998189,16.52080808080808,NA,19.479166666666668,NA,NA,NA,17.125,36.43333333333334,NA,31,40,NA,NA,NA,NA,NA,34,NA,36.38961038961038,23.953840553330906,NA,NA
1902,45.028985507246375,NA,NA,27,20.64896021699819,32.38444444444444,NA,31,NA,NA,NA,40.125,NA,NA,42,56,NA,NA,NA,NA,NA,NA,NA,42.9577922077922,36.453840553330906,15,NA
1903,43.028985507246375,NA,NA,30,22.14896021699819,34.76888888888889,NA,33,NA,NA,NA,31,50.6,NA,45,48,NA,NA,NA,NA,NA,40,NA,45.9577922077922,33.453840553330906,NA,NA
1904,23.028985507246375,NA,NA,9,15.148960216998189,18.76888888888889,NA,17,NA,NA,NA,16.125,NA,NA,33,32,NA,NA,NA,NA,NA,26,NA,24.582792207792203,17.953840553330906,NA,NA
1905,24.028985507246375,NA,NA,15,13.648960216998189,24.76888888888889,NA,23,NA,NA,NA,31.625,30.6,NA,32,32,NA,NA,NA,NA,NA,48,NA,26.6304347826087,27.453840553330906,27,NA
1906,32.028985507246375,NA,NA,8,11.648960216998189,22.52080808080808,NA,18,NA,NA,NA,24,31.6,NA,28,40,NA,NA,NA,NA,NA,40,NA,30.600931677018636,30.453840553330906,NA,NA
1907,34.028985507246375,NA,NA,24,22.14896021699819,34.52080808080808,NA,30,NA,NA,NA,32,NA,NA,49,31,NA,NA,NA,NA,NA,34,NA,38.26190476190476,39.453840553330906,28.5,NA
1908,21.028985507246375,NA,NA,13,14.09538878842676,23.02080808080808,NA,16,NA,NA,NA,22,NA,NA,35,45,NA,NA,NA,NA,NA,49,NA,30.919973544973544,28.953840553330906,31,NA
1909,24.028985507246375,NA,NA,27,22.09538878842676,33.52080808080808,NA,26,NA,NA,NA,29,59,NA,41,30,NA,NA,NA,NA,NA,48,NA,31.26851851851852,40.453840553330906,45,NA
1910,41.028985507246375,NA,NA,NA,36.444225997729085,NA,NA,NA,NA,NA,NA,52,NA,21.88,49,33,NA,NA,NA,NA,NA,55,NA,28.26851851851852,37.453840553330906,NA,NA
1911,25.028985507246375,NA,NA,9,14.444225997729085,12.428888888888888,NA,10,NA,NA,NA,14,34.93333333333334,16.88,29,31,NA,NA,NA,NA,NA,41,NA,13.268518518518519,25.953840553330906,NA,NA
1912,31.028985507246375,NA,NA,17,19.444225997729085,29.02080808080808,NA,28,NA,NA,NA,24,44,10.88,38,37,NA,NA,NA,NA,NA,44,NA,29.919973544973544,46.453840553330906,NA,NA
1913,13.028985507246375,NA,NA,NA,22.944225997729085,33.02080808080808,NA,36,NA,NA,NA,34,NA,20.88,47,30,NA,NA,NA,NA,NA,45,NA,NA,29.953840553330906,NA,NA
